student_id,student_first_name,student_last_name,student_email,student_major,student_status,student_gpa,student_enrollment_date,department_name,department_id,total_tuition_paid,total_tuition_due,outstanding_balance,total_payments_count,completed_payments_count,pending_payments_count,failed_payments_count,last_payment_date,last_payment_amount,last_payment_method,credit_card_payments_total,bank_transfer_total,check_payments_total,financial_aid_total,total_scholarships_received,scholarship_count,merit_scholarships_total,need_based_scholarships_total,athletic_scholarships_total,departmental_scholarships_total,largest_scholarship_amount,latest_scholarship_date,net_tuition_after_scholarships,scholarship_coverage_rate_pct,payment_success_rate_pct,avg_payment_amount,fall_2024_tuition,fall_2024_scholarships,spring_2024_tuition,spring_2024_scholarships,fall_2023_tuition,fall_2023_scholarships,has_outstanding_balance,is_scholarship_recipient,is_payment_plan_active,is_financial_aid_recipient
5882,Krista,Moon,egilbert@example.org,Business,Active,2.51,2022-06-28,Computer Science,1,11883.46,14252.869999999999,2369.41,5,4,0,1,2025-09-20,2338.12,Financial Aid,5531.17,4265.3,1435.65,1212.13,6144.92,0,3815.95,2438.82,957.67,777.06,5736.66,2025-03-09,5738.539999999999,51.71,80.0,2970.86,2970.86,1536.23,2970.86,1536.23,2970.86,1536.23,True,True,False,True
5883,Juan,Torres,moodyshelby@example.com,Business,Active,2.75,2025-12-18,Computer Science,1,15023.55,17292.84,2269.29,17,15,2,0,2025-10-25,9707.87,Financial Aid,6723.45,4636.33,1136.12,2772.11,2154.2,0,1150.49,974.67,428.03,269.95,1641.53,2025-05-01,12869.349999999999,14.34,88.24,1001.57,3755.89,538.55,3755.89,538.55,3755.89,538.55,True,True,True,False
5884,Edward,Hernandez,bradleyjonathan@example.org,Biology,Active,2.3,2022-10-05,Biology,5,14449.43,18326.32,3876.89,13,10,2,1,2025-10-04,7823.5,Bank Transfer,6544.83,5030.17,954.88,2326.3,16331.31,2,10320.37,6582.67,2563.97,3764.21,9364.84,2025-02-28,-1881.8799999999992,113.02,76.92,1444.94,3612.36,4082.83,3612.36,4082.83,3612.36,4082.83,True,True,True,True
5885,Sharon,Hunter,cmartinez@example.org,Physics,Active,2.92,2025-09-16,Physics,3,29881.25,30458.69,577.44,5,2,2,1,2025-10-16,6725.97,Credit Card,16425.02,9425.46,3596.94,5793.28,10240.84,1,7152.66,4690.93,351.58,2756.58,6493.99,2025-05-20,19640.41,34.27,40.0,14940.62,7470.31,2560.21,7470.31,2560.21,7470.31,2560.21,True,True,True,True
5886,Todd,Dillon,lisaking@example.com,Economics,On Leave,2.43,2025-08-20,Economics,9,12614.84,16711.82,4096.98,8,5,2,1,2025-10-03,5870.31,Check,4525.7,4720.29,880.85,2827.29,13122.47,0,8291.75,2905.5,1438.5,2323.07,8095.69,2025-02-14,-507.6299999999992,104.02,62.5,2522.97,3153.71,3280.62,3153.71,3280.62,3153.71,3280.62,True,True,True,True
5887,Leslie,Johnson,janicemclean@example.org,Psychology,Active,2.03,2024-06-03,Psychology,8,26200.84,30505.18,4304.34,11,8,2,1,2025-11-11,3941.73,Financial Aid,11975.15,7835.12,1801.45,5094.61,12922.39,3,6661.66,5822.8,2965.02,3544.87,12041.55,2025-12-22,13278.45,49.32,72.73,3275.11,6550.21,3230.6,6550.21,3230.6,6550.21,3230.6,True,True,True,True
5888,April,Brandt,ruthbass@example.com,English,Active,2.99,2022-05-18,English,6,58045.34,58637.719999999994,592.38,17,14,2,1,2025-07-13,8742.77,Check,18127.46,13973.42,7602.86,7519.77,18772.12,3,12126.12,5272.23,4760.23,2966.97,17269.25,2025-07-16,39273.22,32.34,82.35,4146.1,14511.33,4693.03,14511.33,4693.03,14511.33,4693.03,True,True,True,True
5889,Heather,Meza,aaron24@example.org,History,Graduated,2.39,2022-03-30,History,7,6468.48,8921.189999999999,2452.71,14,14,0,0,2025-12-08,5883.76,Credit Card,3287.1,2232.62,438.36,844.9,17671.69,3,10894.07,4523.51,4636.87,4776.41,12384.57,2025-02-11,-11203.21,273.2,100.0,462.03,1617.12,4417.92,1617.12,4417.92,1617.12,4417.92,True,True,False,True
5890,Devon,Lewis,harry17@example.net,History,On Leave,2.1,2024-08-23,History,7,43240.13,43530.659999999996,290.53,15,13,2,0,2025-05-16,2089.15,Financial Aid,23289.43,14485.21,6199.95,8418.61,22465.29,3,9363.06,11152.68,5473.1,5933.62,17541.9,2025-02-06,20774.839999999997,51.95,86.67,3326.16,10810.03,5616.32,10810.03,5616.32,10810.03,5616.32,True,True,True,True
5891,Tyler,Martinez,ericmoore@example.com,History,Active,2.96,2024-01-21,History,7,29267.94,32244.46,2976.52,13,12,0,1,2025-10-29,5955.56,Check,13178.57,7520.62,1630.81,4702.16,4913.15,0,2660.86,1508.32,78.05,526.97,3129.44,2025-08-03,24354.79,16.79,92.31,2438.99,7316.98,1228.29,7316.98,1228.29,7316.98,1228.29,True,True,False,False
5892,Laurie,Anderson,danielwarren@example.com,Biology,Active,3.16,2022-11-13,Biology,5,41291.65,42105.76,814.11,1,1,0,0,2025-05-09,1835.52,Check,13246.74,9406.25,4618.44,6298.23,20503.52,3,10003.68,8606.99,559.87,5015.65,17689.87,2025-09-30,20788.13,49.66,100.0,41291.65,10322.91,5125.88,10322.91,5125.88,10322.91,5125.88,True,True,False,True
5893,Lisa,Ramirez,gregoryreese@example.net,Psychology,Graduated,2.46,2024-12-20,Psychology,8,41740.1,45400.14,3660.04,4,4,0,0,2025-12-26,9901.96,Credit Card,22454.48,15662.19,6140.49,6570.58,3135.71,3,1934.69,1420.37,474.37,347.15,2183.91,2025-01-20,38604.39,7.51,100.0,10435.02,10435.02,783.93,10435.02,783.93,10435.02,783.93,True,True,False,False
5894,Christina,Williams,cheryl30@example.net,Engineering,Active,3.26,2025-09-09,Engineering,11,57190.0,60247.22,3057.22,11,10,0,1,2025-09-11,7629.53,Check,31047.76,16072.49,7518.32,13926.01,22090.37,3,11426.94,6258.67,2082.05,5016.35,14355.41,2025-07-20,35099.630000000005,38.63,90.91,5719.0,14297.5,5522.59,14297.5,5522.59,14297.5,5522.59,True,True,False,True
5895,Peter,Cole,ythompson@example.org,History,Active,2.16,2023-08-03,History,7,29360.35,31728.949999999997,2368.6,4,1,2,1,2025-05-15,5694.05,Credit Card,11120.78,6427.81,1884.55,3145.49,23236.73,2,10461.83,8705.07,3907.28,3266.83,19904.68,2025-08-23,6123.619999999999,79.14,25.0,29360.35,7340.09,5809.18,7340.09,5809.18,7340.09,5809.18,True,True,True,True
5896,Jenna,Sweeney,megan91@example.net,Physics,Graduated,3.34,2025-10-31,Physics,3,18070.35,22229.739999999998,4159.39,15,14,1,0,2026-01-12,3545.11,Credit Card,7736.79,4749.56,1881.41,3183.84,3434.1,2,1604.68,1400.82,1008.6,393.75,2419.4,2025-04-26,14636.249999999998,19.0,93.33,1290.74,4517.59,858.52,4517.59,858.52,4517.59,858.52,True,True,True,False
5897,Trevor,Riggs,lydia95@example.com,Mathematics,Active,2.6,2025-03-18,Mathematics,2,6166.04,9000.0,2833.96,16,14,1,1,2025-12-26,2624.44,Credit Card,3528.36,2146.98,552.2,885.76,18317.5,0,12348.77,8611.86,3024.91,2489.96,15731.9,2025-06-07,-12151.46,297.07,87.5,440.43,1541.51,4579.38,1541.51,4579.38,1541.51,4579.38,True,True,True,True
5898,Dana,Allison,regina57@example.com,Mathematics,Active,3.28,2025-12-03,Mathematics,2,7072.79,11764.439999999999,4691.65,8,8,0,0,2025-07-20,6120.03,Check,2415.79,1994.68,555.07,1645.15,3909.49,2,1766.01,1139.57,91.59,777.9,2670.56,2025-03-29,3163.3,55.27,100.0,884.1,1768.2,977.37,1768.2,977.37,1768.2,977.37,True,True,False,False
5899,Hailey,Mccullough,mrodriguez@example.com,Mathematics,Active,3.64,2022-07-07,Mathematics,2,40995.57,42710.33,1714.76,10,9,1,0,2025-12-25,3434.31,Bank Transfer,16760.06,13516.74,3786.51,4561.18,21332.47,3,12590.43,7341.35,3527.02,3520.55,14053.29,2025-09-01,19663.1,52.04,90.0,4555.06,10248.89,5333.12,10248.89,5333.12,10248.89,5333.12,True,True,True,True
5900,Brandi,Reid,adrianasweeney@example.org,Business,Active,2.74,2024-01-19,Computer Science,1,13366.09,15143.28,1777.19,14,13,1,0,2025-09-22,1467.34,Financial Aid,5456.8,3374.54,1683.21,2887.9,4625.53,2,2592.33,1209.62,566.76,1044.07,2770.23,2025-12-19,8740.560000000001,34.61,92.86,1028.16,3341.52,1156.38,3341.52,1156.38,3341.52,1156.38,True,True,True,False
5901,Glenn,Mcdonald,usimmons@example.com,Biology,Active,2.02,2025-03-04,Biology,5,20890.34,24614.86,3724.52,13,12,1,0,2025-12-05,6589.88,Financial Aid,7187.0,6301.62,2329.65,4215.59,14049.8,2,7489.22,6910.06,3703.46,2906.22,7463.82,2025-02-13,6840.540000000001,67.25,92.31,1740.86,5222.59,3512.45,5222.59,3512.45,5222.59,3512.45,True,True,True,True
5902,Keith,Porter,kayla46@example.net,Biology,Active,2.11,2024-03-06,Biology,5,17156.9,21458.13,4301.23,15,12,2,1,2025-10-25,2243.47,Credit Card,6076.84,4577.44,970.81,3514.7,20896.93,0,11256.32,5695.13,3069.1,2815.65,14984.58,2025-05-12,-3740.029999999999,121.8,80.0,1429.74,4289.23,5224.23,4289.23,5224.23,4289.23,5224.23,True,True,True,True
5903,Deborah,Lopez,cortezeric@example.org,Economics,On Leave,3.82,2024-07-21,Economics,9,20234.22,20523.25,289.03,2,1,0,1,2025-11-22,4208.56,Credit Card,11455.22,7837.67,2435.65,4691.45,3615.84,1,1548.89,1797.47,568.72,971.85,2987.06,2025-07-20,16618.38,17.87,50.0,20234.22,5058.56,903.96,5058.56,903.96,5058.56,903.96,True,True,False,False
5904,Robert,Sherman,michael38@example.net,Engineering,Active,2.34,2022-12-23,Engineering,11,9075.36,12616.380000000001,3541.02,15,13,2,0,2025-05-02,6560.37,Credit Card,5135.17,3213.23,536.25,2106.42,11728.43,3,4701.67,4586.29,1859.26,1543.27,10121.86,2025-07-22,-2653.0699999999997,129.23,86.67,698.1,2268.84,2932.11,2268.84,2932.11,2268.84,2932.11,True,True,True,True
5905,Derek,Wright,jennifer35@example.com,Psychology,Active,3.58,2025-12-15,Psychology,8,26359.61,29476.8,3117.19,12,11,1,0,2025-06-20,2394.21,Check,12691.78,10191.55,3361.77,2778.0,8730.43,3,4980.78,2110.94,1915.73,1131.76,8239.45,2025-06-27,17629.18,33.12,91.67,2396.33,6589.9,2182.61,6589.9,2182.61,6589.9,2182.61,True,True,True,True
5906,Valerie,Schroeder,xcabrera@example.com,English,Active,2.07,2025-04-12,English,6,48620.71,51903.47,3282.76,9,8,1,0,2025-01-26,9005.81,Check,17236.25,11772.57,4872.61,8773.28,2785.33,1,1796.85,786.3,473.93,402.05,1430.53,2025-04-17,45835.38,5.73,88.89,6077.59,12155.18,696.33,12155.18,696.33,12155.18,696.33,True,True,True,False
5907,Rachel,Hernandez,mcphersontiffany@example.net,Economics,Active,3.48,2023-04-04,Economics,9,17923.59,22243.87,4320.28,6,4,2,0,2025-06-04,7143.57,Bank Transfer,6363.38,6641.32,1074.84,2763.94,16876.74,0,8384.64,7893.67,970.29,1950.2,12918.06,2025-07-04,1046.8499999999985,94.16,66.67,4480.9,4480.9,4219.19,4480.9,4219.19,4480.9,4219.19,True,True,True,True
5908,James,Pacheco,efowler@example.net,Business,Active,3.97,2022-01-17,Computer Science,1,31908.49,34100.32,2191.83,13,11,2,0,2025-05-11,5293.02,Financial Aid,16818.75,12749.48,4139.49,7626.67,13001.49,3,8567.63,5389.37,3675.73,2100.89,11339.54,2025-04-22,18907.0,40.75,84.62,2900.77,7977.12,3250.37,7977.12,3250.37,7977.12,3250.37,True,True,True,True
5909,Stephen,Arellano,rochanancy@example.org,Biology,Active,3.7,2023-07-03,Biology,5,13416.32,17359.13,3942.81,17,14,2,1,2025-07-04,4288.5,Credit Card,4696.44,3060.46,1968.26,1922.26,9382.81,2,3803.44,3358.41,281.96,2473.49,9313.64,2025-03-25,4033.51,69.94,82.35,958.31,3354.08,2345.7,3354.08,2345.7,3354.08,2345.7,True,True,True,True
5910,Kelsey,Rodriguez,nmonroe@example.org,Engineering,Active,3.71,2023-06-20,Engineering,11,51666.63,52183.13,516.5,10,8,1,1,2025-12-04,5566.68,Bank Transfer,28255.97,13526.63,7080.36,9144.37,5388.02,2,2873.49,1954.85,582.93,1307.24,4628.62,2025-03-09,46278.61,10.43,80.0,6458.33,12916.66,1347.01,12916.66,1347.01,12916.66,1347.01,True,True,True,True
5911,Ethan,Jones,amy65@example.org,Economics,Active,2.46,2024-06-24,Economics,9,22734.08,25547.670000000002,2813.59,4,2,2,0,2025-06-21,7553.51,Financial Aid,10764.79,5400.95,3274.88,4767.72,2403.4,3,1131.38,1201.44,327.43,356.56,1787.64,2025-04-08,20330.68,10.57,50.0,11367.04,5683.52,600.85,5683.52,600.85,5683.52,600.85,True,True,True,False
5912,James,Greene,andrew79@example.org,Engineering,Active,2.09,2022-04-19,Engineering,11,42378.13,47268.64,4890.51,8,6,2,0,2025-05-07,7032.07,Credit Card,24685.73,16066.57,5045.46,4781.21,4901.74,0,2421.88,1819.74,778.96,1147.16,3045.01,2025-11-28,37476.39,11.57,75.0,7063.02,10594.53,1225.43,10594.53,1225.43,10594.53,1225.43,True,True,True,False
5913,Caleb,Rios,browndeanna@example.com,Computer Science,On Leave,2.19,2025-04-02,Computer Science,1,28002.41,28280.13,277.72,5,3,2,0,2025-08-13,1824.08,Financial Aid,15439.86,9410.45,2209.78,3557.29,14960.36,3,9076.88,5849.63,2208.91,2648.63,11509.21,2025-02-01,13042.05,53.43,60.0,9334.14,7000.6,3740.09,7000.6,3740.09,7000.6,3740.09,True,True,True,True
5914,Donald,Freeman,karenbyrd@example.com,Computer Science,Active,3.7,2022-02-07,Computer Science,1,54909.43,56568.05,1658.62,4,3,1,0,2025-02-21,2350.98,Bank Transfer,31470.16,16820.21,4554.56,9260.26,22238.01,2,11121.06,9574.16,3835.96,3971.65,22158.09,2025-07-09,32671.420000000002,40.5,75.0,18303.14,13727.36,5559.5,13727.36,5559.5,13727.36,5559.5,True,True,True,True
5915,Sean,Gutierrez,angelaflowers@example.net,History,Graduated,2.61,2023-03-14,History,7,16272.89,19121.53,2848.64,9,8,1,0,2025-09-11,8161.74,Credit Card,5402.91,4368.66,2306.34,1787.54,4777.35,2,2881.81,1486.2,1145.65,1246.38,2692.2,2025-09-19,11495.539999999999,29.36,88.89,2034.11,4068.22,1194.34,4068.22,1194.34,4068.22,1194.34,True,True,True,False
5916,Sarah,Savage,obutler@example.net,Biology,Active,2.46,2025-06-30,Biology,5,36427.98,39575.62,3147.64,6,5,1,0,2025-09-19,7229.93,Financial Aid,11194.42,13738.76,2228.47,5353.44,1196.29,3,551.85,308.62,123.89,344.55,1042.5,2025-08-19,35231.69,3.28,83.33,7285.6,9107.0,299.07,9107.0,299.07,9107.0,299.07,True,True,True,False
5917,John,Francis,mmorgan@example.net,History,Active,2.76,2022-05-24,History,7,19323.97,19533.210000000003,209.24,6,5,1,0,2025-10-29,4510.45,Check,11026.58,7418.67,1306.82,2640.42,4741.0,0,2025.21,996.78,997.76,1248.24,3290.96,2025-08-24,14582.970000000001,24.53,83.33,3864.79,4830.99,1185.25,4830.99,1185.25,4830.99,1185.25,True,True,True,False
5918,Thomas,Miller,adamstiffany@example.org,Biology,Active,3.47,2025-07-24,Biology,5,29189.89,29995.1,805.21,10,8,2,0,2025-07-30,2117.77,Credit Card,17299.1,11348.53,2572.8,5722.22,9909.92,2,5154.11,4584.64,2588.86,1779.83,8011.04,2025-07-25,19279.97,33.95,80.0,3648.74,7297.47,2477.48,7297.47,2477.48,7297.47,2477.48,True,True,True,True
5919,Dennis,Walker,zsantiago@example.com,Psychology,Active,2.67,2025-08-15,Psychology,8,46666.71,49038.03,2371.32,14,11,2,1,2025-03-15,5540.7,Bank Transfer,24612.7,16391.85,4141.11,10292.46,10733.97,1,4606.2,3253.57,1646.4,2037.74,8539.43,2025-07-11,35932.74,23.0,78.57,4242.43,11666.68,2683.49,11666.68,2683.49,11666.68,2683.49,True,True,True,True
5920,Juan,Gonzalez,marthaluna@example.net,History,Active,2.8,2025-08-06,History,7,22380.57,23483.47,1102.9,15,12,2,1,2025-02-23,1704.53,Check,12465.94,7455.23,2692.4,3181.33,8737.45,2,4803.48,2682.73,2032.52,1991.64,7344.17,2025-03-05,13643.119999999999,39.04,80.0,1865.05,5595.14,2184.36,5595.14,2184.36,5595.14,2184.36,True,True,True,True
5921,Jeanne,Taylor,rebekah05@example.net,English,Active,2.86,2024-01-12,English,6,35193.75,36542.2,1348.45,12,11,0,1,2025-01-18,1320.85,Financial Aid,13912.93,13131.57,2643.04,7462.72,7306.17,2,4414.84,3330.67,1110.53,1278.57,6845.44,2025-10-10,27887.58,20.76,91.67,3199.43,8798.44,1826.54,8798.44,1826.54,8798.44,1826.54,True,True,False,True
5922,John,Gibbs,tracy52@example.net,Physics,Active,3.02,2023-12-10,Physics,3,59276.1,61009.11,1733.01,16,14,2,0,2025-02-05,1928.84,Financial Aid,18257.49,21189.36,5815.47,11212.7,2683.28,2,1638.57,730.14,394.15,576.22,1654.33,2025-07-03,56592.82,4.53,87.5,4234.01,14819.02,670.82,14819.02,670.82,14819.02,670.82,True,True,True,False
5923,Madison,Pearson,lisa79@example.net,Engineering,Graduated,3.49,2023-12-24,Engineering,11,34383.68,35346.87,963.19,14,11,2,1,2025-05-06,4511.04,Bank Transfer,15606.59,10577.23,3793.94,5698.81,12455.54,3,7302.09,3566.02,3180.4,3042.28,6549.29,2025-05-25,21928.14,36.23,78.57,3125.79,8595.92,3113.89,8595.92,3113.89,8595.92,3113.89,True,True,True,True
5924,Jacob,Salinas,michael40@example.net,Biology,On Leave,2.87,2024-03-19,Biology,5,37929.26,38203.560000000005,274.3,9,6,2,1,2025-12-24,4640.5,Credit Card,19386.38,9500.03,2426.17,8164.91,14948.75,0,8121.13,6586.91,625.4,3173.14,10562.48,2025-08-14,22980.510000000002,39.41,66.67,6321.54,9482.32,3737.19,9482.32,3737.19,9482.32,3737.19,True,True,True,True
5925,David,Smith,daisy96@example.org,English,Active,3.25,2023-02-28,English,6,35681.93,39558.4,3876.47,14,11,2,1,2025-12-29,9619.0,Financial Aid,20217.41,12579.9,4486.55,6523.53,14558.07,1,7142.92,6048.31,606.17,4134.66,11285.76,2025-05-16,21123.86,40.8,78.57,3243.81,8920.48,3639.52,8920.48,3639.52,8920.48,3639.52,True,True,True,True
5926,Thomas,Rose,nathan90@example.net,Physics,Active,3.1,2025-05-12,Physics,3,59481.6,62620.17,3138.57,9,8,0,1,2025-02-10,2115.48,Credit Card,21446.19,22914.86,5347.49,13358.5,3582.52,1,1947.38,1171.61,1017.91,373.62,3233.47,2025-02-09,55899.08,6.02,88.89,7435.2,14870.4,895.63,14870.4,895.63,14870.4,895.63,True,True,False,False
5927,Amy,Cruz,tiffanyjordan@example.org,Physics,Active,2.94,2024-11-08,Physics,3,50489.44,54889.55,4400.11,11,9,2,0,2025-11-13,3666.87,Credit Card,24399.05,12955.39,3714.37,9592.95,20213.43,2,10357.09,6622.76,3595.37,5976.34,14607.61,2025-04-17,30276.010000000002,40.03,81.82,5609.94,12622.36,5053.36,12622.36,5053.36,12622.36,5053.36,True,True,True,True
5928,Ashley,Solis,johnsonemily@example.org,Business,Active,2.67,2022-11-26,Computer Science,1,54328.89,56950.46,2621.57,5,5,0,0,2025-03-24,3924.89,Credit Card,26340.38,16375.64,6060.28,13147.65,10110.76,3,5411.6,4705.66,1375.51,2033.4,6152.76,2025-09-15,44218.13,18.61,100.0,10865.78,13582.22,2527.69,13582.22,2527.69,13582.22,2527.69,True,True,False,True
5929,Sherri,Larson,michellewood@example.net,Economics,Active,3.63,2024-12-29,Economics,9,53025.72,56689.07,3663.35,6,5,1,0,2025-05-24,2656.36,Bank Transfer,20430.9,11112.43,5585.09,9097.2,23395.83,0,14095.51,8799.04,3123.73,4390.48,15969.45,2025-04-06,29629.89,44.12,83.33,10605.14,13256.43,5848.96,13256.43,5848.96,13256.43,5848.96,True,True,True,True
5930,Tony,Francis,thompsonmichael@example.com,English,Active,3.53,2025-05-31,English,6,12349.9,15158.369999999999,2808.47,12,10,1,1,2025-09-08,4720.12,Credit Card,3722.11,4920.52,1370.23,2503.63,25.11,1,17.12,5.51,7.21,6.51,17.36,2025-09-02,12324.789999999999,0.2,83.33,1234.99,3087.47,6.28,3087.47,6.28,3087.47,6.28,True,True,True,False
5931,Tracy,Johnson,yvonnerojas@example.org,Biology,Active,3.74,2024-12-02,Biology,5,18816.42,19419.39,602.97,4,1,2,1,2025-10-08,8821.94,Check,7705.01,5822.47,1955.41,4669.74,6689.06,2,2704.34,2526.21,87.38,788.58,6585.44,2025-10-09,12127.359999999997,35.55,25.0,18816.42,4704.1,1672.27,4704.1,1672.27,4704.1,1672.27,True,True,True,True
5932,Tracy,Estrada,angela62@example.com,Mathematics,Active,2.83,2023-06-12,Mathematics,2,57772.47,58121.23,348.76,5,2,2,1,2025-02-09,7856.56,Credit Card,19574.93,13981.51,8415.21,12781.27,2789.81,3,1708.88,1028.57,561.52,808.5,1804.03,2026-01-02,54982.66,4.83,40.0,28886.24,14443.12,697.45,14443.12,697.45,14443.12,697.45,True,True,True,False
5933,David,Miller,triley@example.org,Economics,Graduated,2.44,2024-07-27,Economics,9,15279.77,18221.64,2941.87,10,8,2,0,2025-04-29,1467.65,Check,6672.02,4104.66,1855.4,3417.79,23110.24,3,10155.91,9769.67,6757.56,5790.68,20442.7,2025-06-03,-7830.470000000001,151.25,80.0,1909.97,3819.94,5777.56,3819.94,5777.56,3819.94,5777.56,True,True,True,True
5934,Thomas,Ellis,hallstephanie@example.net,Economics,Active,2.32,2025-08-02,Economics,9,32281.49,36360.25,4078.76,2,1,1,0,2025-07-28,7554.7,Financial Aid,12284.32,8930.01,2284.45,7538.21,6846.47,3,4742.52,3234.36,1636.95,1223.03,6180.8,2025-01-31,25435.02,21.21,50.0,32281.49,8070.37,1711.62,8070.37,1711.62,8070.37,1711.62,True,True,True,True
5935,Elizabeth,Becker,durhamrobin@example.com,Mathematics,On Leave,2.87,2025-08-17,Mathematics,2,50712.23,53457.75,2745.52,15,13,1,1,2025-08-21,4525.98,Financial Aid,19102.82,16601.66,6497.52,8187.98,15661.67,1,7238.27,6323.0,2437.15,3729.28,9861.43,2025-01-26,35050.560000000005,30.88,86.67,3900.94,12678.06,3915.42,12678.06,3915.42,12678.06,3915.42,True,True,True,True
5936,Virginia,Rivera,jenniferwebb@example.net,Economics,On Leave,2.42,2025-02-15,Economics,9,29247.78,32885.17,3637.39,14,13,0,1,2025-02-10,2142.52,Check,15846.17,10828.7,3210.27,4119.24,4274.94,1,2822.32,2026.77,636.68,1004.56,3701.35,2025-10-29,24972.84,14.62,92.86,2249.83,7311.94,1068.73,7311.94,1068.73,7311.94,1068.73,True,True,False,False
5937,Emily,Harris,jordankatrina@example.org,Mathematics,Graduated,2.25,2023-03-01,Mathematics,2,26218.07,30852.29,4634.22,12,9,2,1,2025-10-12,1335.75,Financial Aid,11721.57,9657.67,3040.96,5172.81,22855.99,0,15875.96,9008.0,2644.37,4013.58,15721.82,2025-09-19,3362.079999999998,87.18,75.0,2913.12,6554.52,5714.0,6554.52,5714.0,6554.52,5714.0,True,True,True,True
5938,Sarah,Fisher,jgrant@example.net,Economics,Active,3.5,2024-07-04,Economics,9,23184.41,27481.77,4297.36,5,4,1,0,2025-09-07,2483.58,Check,9754.95,6465.37,2281.93,3534.71,12535.86,0,5397.05,4379.5,3508.49,1954.4,10320.54,2025-03-15,10648.55,54.07,80.0,5796.1,5796.1,3133.97,5796.1,3133.97,5796.1,3133.97,True,True,True,True
5939,Curtis,Walker,dtyler@example.net,Mathematics,Active,2.99,2023-12-20,Mathematics,2,56815.72,57452.520000000004,636.8,4,4,0,0,2025-12-06,3132.4,Financial Aid,18368.24,19798.95,3919.07,10891.33,19785.43,1,8988.14,7741.46,4538.89,4316.76,13719.65,2025-11-21,37030.29,34.82,100.0,14203.93,14203.93,4946.36,14203.93,4946.36,14203.93,4946.36,True,True,False,True
5940,Kaitlyn,Gomez,lbennett@example.org,Business,Active,2.68,2025-06-27,Computer Science,1,10787.44,13430.25,2642.81,15,13,2,0,2025-02-05,3190.09,Bank Transfer,5972.68,4095.9,1423.63,1900.1,13890.19,1,8603.25,4941.75,3615.58,2700.61,11204.38,2025-10-15,-3102.75,128.76,86.67,829.8,2696.86,3472.55,2696.86,3472.55,2696.86,3472.55,True,True,True,True
5941,Wendy,Payne,kholmes@example.com,English,Active,3.73,2024-08-10,English,6,28747.85,30824.36,2076.51,5,2,2,1,2025-09-02,4120.31,Bank Transfer,14692.59,10873.55,3621.65,3585.34,10987.71,3,5171.75,3569.08,2511.93,2232.24,9176.81,2025-09-25,17760.14,38.22,40.0,14373.92,7186.96,2746.93,7186.96,2746.93,7186.96,2746.93,True,True,True,True
5942,Lorraine,Young,cannonchristopher@example.com,History,Active,3.86,2023-09-22,History,7,11533.29,16092.510000000002,4559.22,11,9,2,0,2025-08-17,9998.81,Check,4443.74,4180.59,911.54,1731.46,16258.68,2,10325.97,3264.61,1566.11,3918.27,11967.77,2025-06-21,-4725.389999999999,140.97,81.82,1281.48,2883.32,4064.67,2883.32,4064.67,2883.32,4064.67,True,True,True,True
5943,Amber,Collins,jacksonkaitlyn@example.org,Psychology,Graduated,2.82,2024-08-03,Psychology,8,28172.4,30298.77,2126.37,4,2,1,1,2025-04-30,7126.38,Credit Card,10919.23,7524.44,2172.05,3018.87,11352.04,1,6154.57,4763.84,2097.71,2346.34,10490.27,2026-01-13,16820.36,40.29,50.0,14086.2,7043.1,2838.01,7043.1,2838.01,7043.1,2838.01,True,True,True,True
5944,Jennifer,Douglas,baldwinkaren@example.com,Mathematics,Active,2.49,2022-03-17,Mathematics,2,33012.78,35096.57,2083.79,12,10,2,0,2025-12-19,2119.15,Credit Card,13278.69,8381.94,2028.46,7138.59,18123.36,3,8968.05,4954.62,4520.02,2755.82,12144.48,2025-09-11,14889.419999999998,54.9,83.33,3301.28,8253.19,4530.84,8253.19,4530.84,8253.19,4530.84,True,True,True,True
